link,title,Text,Subject,label
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-6992a50e8f0807ca308232f0#block-6992a50e8f0807ca308232f0,“burn down Parliament House” comment,burn parliament hous comment,General,1
https://www.theguardian.com/politics/live/2026/feb/16/social-media-online-safety-act-keir-starmer-uk-politics-live-news-updates?filterKeyEvents=false&page=with%3Ablock-6993147b8f08763c715f1adb#block-6993147b8f08763c715f1adb,"17h agoNo 10 says Antonia Romeo, likely next cabinet secretary, is 'outstanding leader', in response to report about 2017 complaint",h agono say antonia romeo like next cabinet secretari outstand leader respons report complaint,General,1
https://www.theguardian.com/politics/live/2026/feb/16/social-media-online-safety-act-keir-starmer-uk-politics-live-news-updates?filterKeyEvents=false&page=with%3Ablock-699331648f08763c715f1c6d#block-699331648f08763c715f1c6d,15h agoList of 30 councils where May elections no longer being postponed,h agolist council may elect longer postpon,Politics,1
https://www.theguardian.com/politics/live/2026/feb/16/social-media-online-safety-act-keir-starmer-uk-politics-live-news-updates?filterKeyEvents=false&page=with%3Ablock-69934d008f08763c715f1dd7#block-69934d008f08763c715f1dd7,13h agoLocal government thinktank accuses ministers of playing 'fast and loose' with democracy,h agoloc govern thinktank accus minist play fast loo democraci,Politics,1
https://www.theguardian.com/technology/2026/feb/15/ai-chatbots-children-risk-fines-uk-ban,Starmer to extend online safety rules to AI chatbots after Grok scandalRead more,starmer extend onlin safeti rule ai chatbot grok scandalread,General,1
https://www.theguardian.com/uk-news/2026/jan/25/crowborough-protest-asylum-seekers-housing-plan-former-military-camp,through the town of Crowborough,town crowborough,General,1
https://www.theguardian.com/australia-news/2026/feb/04/coal-australia-industry-lobby-attack-ads-labor-green-teal,election donation disclosure data revealed,elect donat disclosur data reveal,Politics,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-6992a50e8f0807ca308232f0#block-6992a50e8f0807ca308232f0,1d agoNo AFP action against Lidia Thorpe over ‘burn down Parliament House’ comment,agono afp action lidia thorp burn parliament hous comment,General,1
https://www.theguardian.com/media/2024/nov/13/the-guardian-no-longer-post-on-x-twitter-elon-musk,given up posting from its official accounts on X,given post offici account x,General,1
https://www.theguardian.com/world/gallery/2025/sep/02/xi-welcomes-putin-and-other-world-leaders-to-china-in-pictures,Xi welcomes Putin and other world leaders to China – in picturesRead more,xi welcom putin world leader china picturesread,General,1
https://www.theguardian.com/world/2025/sep/01/china-military-parade-anti-west-leaders,China to show off military might in parade attended by anti-west leadersRead more,china show militari might parad attend antiwest leadersread,Security,1
https://www.theguardian.com/world/2025/sep/02/north-koreas-kim-jong-un-to-arrive-in-beijing-for-military-parade-on-special-armoured-train,arrived in China in an armoured train,arriv china armour train,General,1
https://www.theguardian.com/politics/2026/jan/22/local-elections-to-be-delayed-in-29-areas-in-england-as-part-of-shake-up-of-councils,its attempt to delay elections to 30 councils,attempt delay elect council,Politics,1
https://www.theguardian.com/business/2026/jan/31/china-global-trade-us-economy,"As US influence wanes, the Chinese trade surplus strangles manufacturing across the globeRead more",u influenc wane chine trade surplu strangl manufactur across globeread,Finance,1
https://www.theguardian.com/world/2026/jan/29/ukraine-war-briefing-russia-pounds-cities-across-country-ahead-of-fresh-round-of-peace-talks,"negotiations were hinging on a single, highly contentious issue: land",negoti hing singl highli contenti issu land,General,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-69922e338f0807ca3082304d#block-69922e338f0807ca3082304d,1d agoCourt battle begins over Coles’ grocery prices,agocourt battl begin cole groceri price,General,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-6992b4b38f0807ca3082333d#block-6992b4b38f0807ca3082333d,"23h agoWhat we learned, Monday 16 February",h agowhat learn monday februari,General,1
https://www.theguardian.com/sport/2026/feb/14/ilia-malinin-analyis-figure-skating-upset-scoring,Anatomy of an upset: how Ilia Malinin lost Olympic figure skating goldRead more,anatomi upset ilium malinin lost olymp figur skate goldread,General,1
https://www.theguardian.com/us-news/2026/jan/29/trump-tariffs-cuba-oil,Trump threatens tariffs on goods from countries that sell oil to CubaRead more,trump threaten tariff good countri sell oil cubaread,General,1
https://www.cnn.com/style/article/chinese-architecture-xi-intl-hnk/index.html,Maqaalka laxiriira'Post-weird': Sida qaab dhismeedka Shiinaha uu u kobcay xilligii Xi Jinping,maqaalka laxiriirapostweird sida qaab dhismeedka shiinaha uu u kobcay xilligii xi jinp,General,1
https://www.cnn.com/style/article/kris-provoost-china-architecture-photos/index.html,Maqaalka laxiriira'Laqurxiyey' Shiinuhu wuxuu muujinayaa qaab dhismeedka casriga ah ee wadanka iftiin cusub,maqaalka laxiriiralaqurxiyey shiinuhu wuxuu muujinayaa qaab dhismeedka casriga ah ee wadanka iftiin cusub,General,1
http://english.xiongan.gov.cn/,2.5-milyan oo qof magaalada dayax-gacmeedka,milyan oo qof magaalada dayaxgacmeedka,General,1
https://www.cnn.com/style/article/archi-union-architects-smart-creativity/index.html,Maqaalka la xiriira Robots-ku ma beddeli karaan qaab-dhismeedka Shiinaha?,maqaalka la xiriira robotsku bedd karaan qaabdhismeedka shiinaha,General,1
https://www.cnn.com/style/article/beijing-tallest-skyscraper-citic-tower/index.html,Maqaalka laxidhiidha dhismaha dhaadheer ee 'Supertall' oo u qaabaysan ayaa wax ka beddelaya cirka sare ee Beijing,maqaalka laxidhiidha dhismaha dhaadheer ee supertal oo u qaabaysan ayaa wax ka beddelaya cirka sare ee beij,General,1
https://www.theguardian.com/sport/2026/feb/08/malinin-usa-team-figure-skating-gold-olympics-japan-italy,won gold in the team competition,gold team competit,General,1
https://www.cnn.com/2024/02/02/middleeast/who-are-israeli-settlers-palestinian-land-intl/index.html,Joogitaanka Israel ee Daanta Galbeed iyo Bariga Quddus,joogitaanka israel ee daanta galbe iyo bariga quddu,General,1
https://www.cnn.com/2024/06/30/middleeast/israel-west-bank-settlements-international-condemnation-intl,Dejinta Israa’iil ee Maale Adumim ee dhulka la haysto ee Daanta Galbeed ee duleedka magaalada Qudus,dejinta israaiil ee maal adumim ee dhulka la haysto ee daanta galbe ee duleedka magaalada qudu,General,1
https://www.cnn.com/2024/02/19/middleeast/icj-israeli-palestinian-occupation-intl/index.html,codsi 2022 ee ra'yi talobixin ah,codsi ee rayi talobixin ah,General,1
http://money.cnn.com/2015/08/22/investing/stocks-market-lookahead-august-22/index.html?iid=hp-stack-intl,AKHRISO: Badda Cas: Maxaa ka socda saamiyada?,akhriso badda ca maxaa ka socda saamiyada,General,1
http://edition.cnn.com/2015/01/12/china/china-2015-look-ahead/,"isu muujiyay inuu yahay ""nin xooggan""",isu muujiyay inuu yahay nin xooggan,General,1
http://money.cnn.com/2015/07/07/investing/china-gold-copper-greece/index.html?iid=EL,waxay burburisay qiimihii badeecadaha,waxay burburisay qiimihii badeecadaha,General,1
http://money.cnn.com/2015/07/09/investing/china-crash-in-two-minutes/index.html?iid=hp-stack-intl,AKHRISO: Dhibaatada Shiinaha ee laba daqiiqo gudahood,akhriso dhibaatada shiinaha ee laba daqiiqo gudahood,General,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?CMP=share_btn_url&page=with%3Ablock-69924c988f0893c883d5258b#block-69924c988f0893c883d5258b,parliamentary inquiry on climate misinformation,parliamentari inquiri climat misinform,General,1
http://money.cnn.com/2015/08/23/investing/world-stock-markets/index.html?iid=surge-toplead-intl,hoos u dhac kale ayuu qaatay,hoo u dhac kale ayuu qaatay,General,1
https://www.cnn.com/videos/world/2015/07/07/teen-trader-in-china-watson-pkg.cnn,Dhalinyaro ka ganacsada china watson pkg_00005707.jpgvideoRelated video Wiil dhalinyaro ah oo lacag ka samaynaya suuqa Shiinaha,dhalinyaro ka ganacsada china watson pkgjpgvideorel video wiil dhalinyaro ah oo lacag ka samaynaya suuqa shiinaha,Finance,1
https://www.cnn.com/videos/business/2015/07/09/china-market-explainer-mckenzie.cnn,"Maalgeliyaha ayaa ka falcelinaya shaashad horteeda oo muujinaysa dhaqdhaqaaqa suuqa saamiyada ee Fuyang, ee bariga Shiinaha ee gobolka Anhui",maalgeliyaha ayaa ka falcelinaya shaashad horteeda oo muujinaysa dhaqdhaqaaqa suuqa saamiyada ee fuyang ee bariga shiinaha ee gobolka anhui,General,1
http://money.cnn.com/2015/07/08/investing/china-markets-risk-economy/index.html?iid=hp-stack-intl,AKHRISO: Dhaqaale-yahannada ayaa aad uga walaacsan shilka suuqa saamiyada,akhriso dhaqaaleyahannada ayaa aad uga walaacsan shilka suuqa saamiyada,General,1
http://money.cnn.com/2015/07/08/investing/china-stock-market-crash/index.html,AKHRISO: Shilalka suuqa saamiyada: Sidee buu shiinuhu isu urursadaa?,akhriso shilalka suuqa saamiyada side buu shiinuhu isu urursadaa,General,1
https://www.cnn.com/2024/09/05/style/burj-azizi-dubai-second-tallest-building-hnk-spc-intl,"Burj Azizi Tower ee Dubai si uu u noqdo dhismaha labaad ee ugu dheer aduunka Hadda waxay dhisaysaa kan labaad ee ugu dheer, sidoo kale",burj azizi tower ee dubai si uu u noqdo dhismaha labaad ee ugu dheer aduunka hadda waxay dhisaysaa kan labaad ee ugu dheer sidoo kale,General,1
https://www.cnn.com/2024/10/06/style/singapore-pan-pacific-orchard-hotel-intl-hnk,Pan Pacific OrchardDarren Soh Maqaal xiriir la leh'Huteelka dabiiciga ah': Gudaha dhismaha cusub ee ugu wanaagsan adduunka,pan pacif orcharddarren soh maqaal xiriir la lehhuteelka dabiiciga ah gudaha dhismaha cusub ee ugu wanaagsan adduunka,General,1
https://www.bbc.com/somali/43893139,WhatsApp oo xayiraad ku soo rogtay  carruurta ka yar 16 ee ku nool Yurub,whatsapp oo xayiraad ku soo rogtay carruurta ka yar ee ku nool yurub,General,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-699231c58f08a3236d065291#block-699231c58f08a3236d065291,1d agoIMF finds Australia managing ‘soft-landing’ on economic recovery,agoimf find australia manag softland econom recoveri,General,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-699259738f0893c883d525b0#block-699259738f0893c883d525b0,1d agoRecord number of Australians to start university degrees in 2026,agorecord number australian start univers degre,General,1
https://www.bbc.com/somali/articles/c4nelxjwxevo,Jaceylka beenta ah iyo waxa ku kallifa kuwa jila,jaceylka beenta ah iyo waxa ku kallifa kuwa jila,General,1
https://www.bbc.com/somali/articles/c3ge9e1rexgo,Baasaboor Soomaaliga oo sare u kacay: Meeqo dal ayaad visa la'aan ku tagi kartaa?,baasaboor soomaaliga oo sare u kacay meeqo dal ayaad visa laaan ku tagi kartaa,General,1
https://www.bbc.com/somali/articles/c2lz95lpd10o,Jaceylka ciyaarta laadhuu ka billowday xabsigana ku dambeeyay,jaceylka ciyaarta laadhuu ka billowday xabsigana ku dambeeyay,General,1
https://www.theguardian.com/australia-news/live/2026/feb/16/australia-news-live-supermarkets-coles-woolworths-discount-prices-court-coalition-angus-taylor-immigration-cost-of-living-anthony-albanese-labor-ntwnfb?filterKeyEvents=false&page=with%3Ablock-699275958f0893c883d5264b#block-699275958f0893c883d5264b,"1d agoBoth Liberals and Nationals to run in Farrer byelection, Littleproud confirms",agoboth liber nation run farrer byelect littleproud confirm,Politics,1
https://www.bbc.com/somali/articles/c4nr7dl5wy4o,Maxaa ka run ah sawirka faafay ee lagu sheegay diyaarad dagaal oo ay Soomaaliya iibsatay?,maxaa ka run ah sawirka faafay ee lagu sheegay diyaarad dagaal oo ay soomaaliya iibsatay,General,1
https://www.bbc.com/somali/articles/cg348zlg7dwo,Maxaa soo cusbooneysiiyay baarista kiiska Fanaan ‘geeridiisa kadib lagu arkay Soomaaliya'?,maxaa soo cusbooneysiiyay baarista kiiska fanaan geeridiisa kadib lagu arkay soomaaliya,General,1
https://www.bbc.com/somali/war-60329219,'Jaceyl xad dhaaf ayaan u qaaday qof aanan garaneyn',jaceyl xad dhaaf ayaan u qaaday qof aanan garaneyn,General,1
https://www.bbc.com/somali/articles/c5yq971e9n4o,Maraykanku oo cunaqabateyn saaray shabakadda 'Dagaalyahannada Kolombiyaanka' ee ay kireysataan RSF-ta Suudaan,maraykanku oo cunaqabateyn saaray shabakadda dagaalyahannada kolombiyaanka ee ay kireysataan rsfta suudaan,General,1
https://www.bbc.com/somali/articles/c075mp29yk0o,Wax ka ogow 10 ka waddan ee Afrika ee lagu leeyahay deynta ugu badan,wax ka ogow ka waddan ee afrika ee lagu leeyahay deynta ugu badan,General,1
https://www.bbc.com/somali/articles/cm20e9plr6do,Maxaad ka ogtahy saddexda booqasho ee Afwerki ku tagay hal dal muddo laba bilood gudahood ah iyo ujeedka ka dambeeya,maxaad ka ogtahi saddexda booqasho ee afwerki ku tagay hal dal muddo laba bilood gudahood ah iyo ujeedka ka dambeeya,General,1
https://www.bbc.com/somali/articles/cwyldndnlpjo,Dhegeyso: Suuqyada Soomaalida ee Minneapolis oo haawanaya,dhegeyso suuqyada soomaalida ee minneapoli oo haawanaya,General,1
https://www.bbc.com/somali/war-56765248,Muxuu yahay xiriirka ka dhaxeeya nooca dhigga qofka iyo u adkeysiga gaajada?,muxuu yahay xiriirka ka dhaxeeya nooca dhigga qofka iyo u adkeysiga gaajada,General,1
https://www.bbc.com/somali/war-48174706,Waddamada xilliyada ugu dheer iyo xilliyada ugu gaaban laga soomo,waddamada xilliyada ugu dheer iyo xilliyada ugu gaaban laga soomo,General,1
https://www.bbc.com/somali/war-56549856,Maxaad ka ogtahay imaamyada ramadhaanka tukinaya masaajidka Xaramka?,maxaad ka ogtahay imaamyada ramadhaanka tukinaya masaajidka xaramka,General,1
https://www.bbc.com/somali/war-44209595,Wasiir Denmark: Muslimiinta sooman yaan shaqo lagu halleynin,wasiir denmark muslimiinta sooman yaan shaqo lagu halleynin,General,1
https://www.bbc.com/somali/articles/cvg5ypvmrx2o,Maxaan ka ognahay iskaashiga Shiinaha iyo Soomaaliya,maxaan ka ognahay iskaashiga shiinaha iyo soomaaliya,General,1
https://www.bbc.com/somali/articles/c62v4qwvqxlo,Maxamed Ibraahim: Soomaaligii ugu horreeyey ee xaakim ka noqday maxkamadda sare ee Kenya,maxam ibraahim soomaaligii ugu horreeyey ee xaakim ka noqday maxkamadda sare ee kenya,General,1
https://www.bbc.com/somali/articles/c7735xnjv85o,"Koox ka tirsan BBC ayaa booqatay warshad qarsoodi ah oo ku taalla Ukraine, taas oo soo saarta gantaallo masaafadoodu dheer tahay",koox ka tirsan bbc ayaa booqatay warshad qarsoodi ah oo ku taalla ukrain taa oo soo saarta gantaallo masaafadoodu dheer tahay,General,1
